Bin Id,Bin Id,dereplication,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,QC,final_quality_assessment,gtdbtk_classify,note,,,,
H41-bin234_1-contigs.fasta,H41-bin234_1-contigs,yes,k__Bacteria (UID2565),2921,143,88,7,134,2,0,0,0,93.11,1.7,0,84.61,high,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__SBAX01;s__,.,,,,
H41R101um_2022_B0008.fasta,H41R101um_2022_B0008,yes,k__Bacteria (UID2495),2993,147,91,10,135,2,0,0,0,93.08,1.2,0,87.08,high,d__Bacteria;p__;c__;o__;f__;g__;s__,.,,,,
H43-bin216_1-contigs.fasta,H43-bin216_1-contigs,yes,k__Bacteria (UID3060),138,337,245,22,304,11,0,0,0,93.07,3.92,36.36,73.47,high,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__,.,,,,
H53R201um_2022_B0026.fasta,H53R201um_2022_B0026,yes,p__Proteobacteria (UID3880),1495,261,164,15,243,3,0,0,0,92.99,1.83,0,83.84,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__SM1-46;s__,.,,,,
H32-bin046_1-contigs.fasta,H32-bin046_1-contigs,yes,c__Betaproteobacteria (UID3959),235,419,211,51,351,17,0,0,0,92.97,3.42,29.41,75.87,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__;s__,.,,,,
H41R102um_2022_B0011.fasta,H41R102um_2022_B0011,yes,f__Rhodocyclaceae (UID3972),30,540,241,37,489,14,0,0,0,92.95,1.4,57.14,85.95,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__,.,,,,
H32-bin130_1-contigs.fasta,H32-bin130_1-contigs,yes,p__Euryarchaeota (UID3),148,188,125,10,174,4,0,0,0,92.8,2.8,25,78.8,high,d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__;g__;s__,.,,,,
H52R302um_2022HA_B0102.fasta,H52R302um_2022HA_B0102,yes,c__Betaproteobacteria (UID3959),235,419,211,30,378,10,1,0,0,92.79,2.99,30.77,77.84,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__RBG-16-58-11;g__RBG-16-58-11;s__,.,,,,
H41R102um_2022HA_B0032.fasta,H41R102um_2022HA_B0032,yes,k__Bacteria (UID1452),924,163,110,10,147,6,0,0,0,92.73,3.46,16.67,75.43,high,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA6663;g__;s__,.,,,,
H41-bin218_1-contigs.fasta,H41-bin218_1-contigs,yes,c__Betaproteobacteria (UID3959),235,413,209,23,387,3,0,0,0,92.72,0.53,33.33,90.07,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H51R302um_2022HA_B0030.fasta,H51R302um_2022HA_B0030,yes,o__Burkholderiales (UID4000),193,427,214,33,375,19,0,0,0,92.69,2.99,31.58,77.74,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__,.,,,,
H41-bin200_1-contigs.fasta,H41-bin200_1-contigs,yes,c__Betaproteobacteria (UID3959),235,413,209,22,380,11,0,0,0,92.66,1.74,45.45,83.96,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,.,,,,
H53R101um_2022_B0035.fasta,H53R101um_2022_B0035,yes,o__Pseudomonadales (UID4488),185,813,308,83,726,4,0,0,0,92.35,0.28,25,90.95,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,.,,,,
H41R101um_2022_B0033.fasta,H41R101um_2022_B0033,yes,o__Pseudomonadales (UID4488),185,813,308,54,742,17,0,0,0,92.3,2.49,41.18,79.85,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,.,,,,
H51R302um_2022_B0047.fasta,H51R302um_2022_B0047,yes,o__Rhizobiales (UID3447),356,416,249,66,347,3,0,0,0,92.26,0.7,0,88.76,high,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Nitratireductor_B;s__,.,,,,
H52R202um_2022HA_B0058.fasta,H52R202um_2022HA_B0058,yes,k__Archaea (UID2),207,149,107,11,138,0,0,0,0,92.06,0,0,92.06,high,d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__UBA10214;f__UBA10214;g__UBA10214;s__,.,,,,
H32-bin015_1-contigs.fasta,H32-bin015_1-contigs,yes,o__Burkholderiales (UID4000),193,427,214,41,384,2,0,0,0,92.05,0.49,100,89.6,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium;s__Aquabacterium commune,.,,,,
H32R302um_2022_B0019.fasta,H32R302um_2022_B0019,yes,k__Bacteria (UID3187),2258,181,110,14,163,4,0,0,0,92.01,1.92,0,82.41,high,d__Bacteria;p__Nitrospirota;c__;o__;f__;g__;s__,.,,,,
H41-bin158_1-contigs.fasta,H41-bin158_1-contigs,yes,o__Sphingomonadales (UID3310),26,569,293,55,512,2,0,0,0,92.01,0.41,50,89.96,high,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__,.,,,,
H52-bin107_1-contigs.fasta,H52-bin107_1-contigs,yes,k__Bacteria (UID2565),2921,143,88,8,135,0,0,0,0,91.98,0,0,91.98,high,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__SBAX01;s__,.,,,,
H14-bin062_1-contigs.fasta,H14-bin062_1-contigs,yes,k__Bacteria (UID3187),2258,188,117,18,162,8,0,0,0,91.97,3.54,37.5,74.27,high,d__Bacteria;p__Nitrospinota_A;c__UBA8248;o__UBA8248;f__UBA8248;g__2-12-FULL-69-37;s__,.,,,,
H32-bin144_1-contigs.fasta,H32-bin144_1-contigs,yes,k__Bacteria (UID3187),2258,181,110,9,170,2,0,0,0,91.82,0.98,50,86.92,high,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA9159;g__;s__,.,,,,
H41-bin033_1-contigs.fasta,H41-bin033_1-contigs,yes,o__Cytophagales (UID2936),47,454,336,36,412,5,1,0,0,91.8,2.08,0,81.4,high,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__,.,,,,
H53R101um_2022_B0011.fasta,H53R101um_2022_B0011,yes,k__Bacteria (UID2570),433,273,183,17,255,1,0,0,0,91.8,0.27,0,90.45,high,d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA8401;g__;s__,.,,,,
H32-bin001_1-contigs.fasta,H32-bin001_1-contigs,yes,c__Gammaproteobacteria (UID4267),119,544,284,34,499,10,1,0,0,91.78,2.25,0,80.53,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales_A;f__;g__;s__,.,,,,
H53R102um_2022_B0075.fasta,H53R102um_2022_B0075,yes,k__Bacteria (UID3187),2258,190,119,19,170,1,0,0,0,91.76,0.05,100,91.51,high,d__Bacteria;p__Desulfobacterota;c__MBNT15;o__MBNT15;f__MBNT15;g__CG2-30-66-27;s__,.,,,,
H41R102um_2022HA_B0024.fasta,H41R102um_2022HA_B0024,yes,k__Bacteria (UID3187),2258,188,117,17,156,15,0,0,0,91.74,8.13,33.33,51.09,medium,d__Bacteria;p__Acidobacteriota;c__Mor1;o__Gp22-AA2;f__Gp22-AA2;g__;s__,.,,,,
H51-bin274_1_1-contigs.fasta,H51-bin274_1_1-contigs,yes,k__Bacteria (UID1452),924,163,110,12,149,2,0,0,0,91.74,1.82,0,82.64,high,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__,.,,,,
H51R201um_2022_B0009.fasta,H51R201um_2022_B0009,yes,k__Bacteria (UID2495),2993,147,91,12,132,3,0,0,0,91.56,2.3,0,80.06,high,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__AG2;s__,.,,,,
H43-bin215_1-contigs.fasta,H43-bin215_1-contigs,yes,k__Bacteria (UID3187),2258,190,119,11,177,2,0,0,0,91.54,1.68,50,83.14,high,d__Bacteria;p__Desulfobacterota;c__MBNT15;o__MBNT15;f__MBNT15;g__;s__,.,,,,
H14R102um_2022HA_B0008.fasta,H14R102um_2022HA_B0008,yes,k__Bacteria (UID2565),2921,152,93,10,137,5,0,0,0,91.4,0.49,0,88.95,high,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA6184;f__UBA6184;g__UBA6184;s__,.,,,,
H52R102um_2022_B0036.fasta,H52R102um_2022_B0036,yes,k__Archaea (UID2),207,149,107,13,136,0,0,0,0,91.28,0,0,91.28,high,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__GW2011-AR10;g__;s__,.,,,,
H52R202um_2022HA_B0063.fasta,H52R202um_2022HA_B0063,yes,k__Archaea (UID2),207,149,107,11,138,0,0,0,0,91.28,0,0,91.28,high,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__0-14-0-20-34-12;g__0-14-0-20-34-12;s__,.,,,,
H32R202um_2022_B0057.fasta,H32R202um_2022_B0057,yes,k__Archaea (UID2),207,149,107,11,137,1,0,0,0,91.12,0.93,0,86.47,high,d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeaceae;g__Iainarchaeum;s__,.,,,,
H32R302um_2022HA_B0068.fasta,H32R302um_2022HA_B0068,yes,k__Archaea (UID2),207,145,103,13,132,0,0,0,0,91.1,0,0,91.1,high,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__,.,,,,
H51R302um_2022HA_B0028.fasta,H51R302um_2022HA_B0028,yes,c__Betaproteobacteria (UID3959),235,419,211,39,377,3,0,0,0,91.07,0.75,0,87.32,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sulfuricellaceae;g__;s__,.,,,,
H32R202um_2022HA_B0133.fasta,H32R202um_2022HA_B0133,yes,k__Archaea (UID2),207,145,103,13,131,1,0,0,0,90.94,0.49,100,88.49,high,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__,.,,,,
H51-bin227_1-contigs.fasta,H51-bin227_1-contigs,yes,k__Bacteria (UID3187),2258,181,110,18,159,4,0,0,0,90.91,2.35,50,79.16,high,d__Bacteria;p__Nitrospirota;c__;o__;f__;g__;s__,.,,,,
H32R102um_2022HA_B0115.fasta,H32R102um_2022HA_B0115,yes,k__Bacteria (UID3187),2258,181,110,15,158,8,0,0,0,90.88,5.35,62.5,64.13,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria_A;o__HDB-SIOI813;f__HDB-SIOI813;g__RBG-16-43-11;s__,.,,,,
H52R102um_2022_B0017.fasta,H52R102um_2022_B0017,yes,c__Deltaproteobacteria (UID3216),83,247,155,16,229,2,0,0,0,90.86,1.29,50,84.41,high,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__,.,,,,
H41R102um_2022HA_B0036.fasta,H41R102um_2022HA_B0036,yes,o__Rickettsiales (UID3809),83,324,211,26,294,4,0,0,0,90.84,1.66,0,82.54,high,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__UBA2645;s__,.,,,,
H32-bin102_1-contigs.fasta,H32-bin102_1-contigs,yes,k__Bacteria (UID2495),2993,147,91,15,128,4,0,0,0,90.78,3.3,50,74.28,high,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__;s__,.,,,,
H52R302um_2022HA_B0017.fasta,H52R302um_2022HA_B0017,yes,p__Proteobacteria (UID3880),1495,261,164,23,231,7,0,0,0,90.74,1.74,14.29,82.04,high,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__UBA6901;s__,.,,,,
H51R202um_2022HA_B0069.fasta,H51R202um_2022HA_B0069,yes,k__Bacteria (UID1452),924,163,110,14,145,4,0,0,0,90.71,2.45,25,78.46,high,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA6663;g__;s__,.,,,,
H53R102um_2022HA_B0041.fasta,H53R102um_2022HA_B0041,yes,k__Bacteria (UID1452),924,163,110,15,144,4,0,0,0,90.61,3.64,50,72.41,high,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__EnvOPS12;g__OLB14;s__,.,,,,
H51R202um_2022HA_B0060.fasta,H51R202um_2022HA_B0060,yes,k__Bacteria (UID2565),2921,143,88,18,122,2,1,0,0,90.55,2.41,0,78.5,high,d__Bacteria;p__Planctomycetota;c__MHYJ01;o__;f__;g__;s__,.,,,,
H41R202um_2022HA_B0123.fasta,H41R202um_2022HA_B0123,yes,o__Actinomycetales (UID1696),455,315,190,26,287,2,0,0,0,90.45,0.79,50,86.5,high,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__QYPT01;s__,.,,,,
H14R202um_2022HA_B0072.fasta,H14R202um_2022HA_B0072,yes,k__Archaea (UID2),207,149,107,12,137,0,0,0,0,90.42,0,0,90.42,high,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR4;g__GCA-2688775;s__,.,,,,
H53R202um_2022_B0011.fasta,H53R202um_2022_B0011,yes,k__Bacteria (UID2495),2993,143,89,16,125,2,0,0,0,90.3,2.25,0,79.05,high,d__Bacteria;p__Elusimicrobiota;c__UBA8919;o__UBA8919;f__UBA8919;g__UBA8919;s__,.,,,,
H51R302um_2022HA_B0054.fasta,H51R302um_2022HA_B0054,yes,k__Bacteria (UID3187),2258,181,110,14,166,1,0,0,0,90.17,0.05,0,89.92,high,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Magnetobacteriaceae;g__;s__,.,,,,
H41R302um_2022HA_B0091.fasta,H41R302um_2022HA_B0091,yes,k__Bacteria (UID2565),2921,152,93,11,140,1,0,0,0,90.14,1.08,0,84.74,high,d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__GCA-002774445;s__,.,,,,
H14R302um_2022HA_B0044.fasta,H14R302um_2022HA_B0044,yes,c__Deltaproteobacteria (UID3216),83,247,155,19,227,1,0,0,0,90.08,0.32,0,88.48,high,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__UBA9637;g__;s__,.,,,,
H51R202um_2022HA_B0057.fasta,H51R202um_2022HA_B0057,yes,p__Proteobacteria (UID3214),2231,190,119,20,165,5,0,0,0,90.03,2.22,20,78.93,high,d__Bacteria;p__Proteobacteria;c__Magnetococcia;o__Magnetococcales;f__UBA8363;g__UBA8363;s__,.,,,,
H43-bin165_1-contigs.fasta,H43-bin165_1-contigs,yes,k__Archaea (UID2),207,145,103,13,131,1,0,0,0,89.97,0.97,0,85.12,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosarchaeum;s__Nitrosarchaeum sp003569705,.,,,,
H41R202um_2022HA_B0151.fasta,H41R202um_2022HA_B0151,yes,k__Archaea (UID2),207,149,107,13,136,0,0,0,0,89.95,0,0,89.95,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011-AR4;g__GCA-2688775;s__,.,,,,
H14R302um_2022_B0026.fasta,H14R302um_2022_B0026,yes,o__Burkholderiales (UID4000),193,427,214,81,342,4,0,0,0,89.76,1.4,50,82.76,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SCMQ01;s__,.,,,,
H51-bin286_1-contigs.fasta,H51-bin286_1-contigs,yes,k__Bacteria (UID2565),2921,152,93,11,133,8,0,0,0,89.69,6.19,25,58.74,medium,d__Bacteria;p__Planctomycetota;c__J132;o__;f__;g__;s__,.,,,,
H41R302um_2022HA_B0027.fasta,H41R302um_2022HA_B0027,yes,k__Bacteria (UID2495),2993,147,91,19,125,3,0,0,0,89.48,1.75,33.33,80.73,medium,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1231;s__,.,,,,
H41-bin212_1-contigs.fasta,H41-bin212_1-contigs,yes,o__Burkholderiales (UID4000),193,427,214,60,363,3,1,0,0,89.38,0.39,33.33,87.43,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__,.,,,,
H51-bin231_1-contigs.fasta,H51-bin231_1-contigs,yes,k__Bacteria (UID2565),2921,152,93,12,138,2,0,0,0,89.36,1.17,0,83.51,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__;s__,.,,,,
H14R202um_2022HA_B0079.fasta,H14R202um_2022HA_B0079,yes,k__Bacteria (UID2569),434,277,185,31,244,2,0,0,0,89.35,0.13,0,88.7,medium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__,.,,,,
H43-bin221_1-contigs.fasta,H43-bin221_1-contigs,yes,c__Deltaproteobacteria (UID3216),83,247,155,27,212,8,0,0,0,89.29,3.89,25,69.84,medium,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp001830835,.,,,,
H53R102um_2022HA_B0070.fasta,H53R102um_2022HA_B0070,yes,k__Bacteria (UID2565),2921,143,88,12,129,2,0,0,0,89.29,2.27,50,77.94,medium,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__PLA3;s__,.,,,,
H52-bin064_1-contigs.fasta,H52-bin064_1-contigs,yes,c__Betaproteobacteria (UID3959),235,419,211,79,329,10,1,0,0,89.27,3.06,38.46,73.97,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__2-12-FULL-64-23;s__,.,,,,
H41R101um_2022_B0064.fasta,H41R101um_2022_B0064,yes,k__Bacteria (UID3187),2258,182,112,32,148,2,0,0,0,89.16,1.34,50,82.46,medium,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__;s__,.,,,,
H32R102um_2022HA_B0091.fasta,H32R102um_2022HA_B0091,yes,k__Bacteria (UID2565),2921,143,88,11,129,3,0,0,0,89.14,1.34,0,82.44,medium,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__2-02-FULL-50-16-A;g__2-02-FULL-50-16-A;s__2-02-FULL-50-16-A sp001828605,.,,,,
H43-bin212_1-contigs.fasta,H43-bin212_1-contigs,yes,k__Bacteria (UID3187),2258,184,114,23,159,2,0,0,0,89.12,1.1,50,83.62,medium,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__,.,,,,
H51R302um_2022HA_B0084.fasta,H51R302um_2022HA_B0084,yes,k__Bacteria (UID1453),901,171,117,16,152,3,0,0,0,89.05,1.38,33.33,82.15,medium,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__VFMC01;s__VFMC01 sp006515795,.,,,,
H53R202um_2022_B0032.fasta,H53R202um_2022_B0032,yes,k__Bacteria (UID3187),2258,181,110,33,144,4,0,0,0,89.03,3.64,0,70.83,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Palsa-1315;s__,.,,,,
H41-bin237_1-contigs.fasta,H41-bin237_1-contigs,yes,k__Bacteria (UID2495),2993,147,91,24,119,4,0,0,0,88.93,3.3,50,72.43,medium,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__SZUA-320;s__,.,,,,
H32-bin138_1-contigs.fasta,H32-bin138_1-contigs,yes,k__Bacteria (UID3187),2258,188,117,14,169,5,0,0,0,88.89,3.59,0,70.94,medium,d__Bacteria;p__Nitrospinota;c__UBA9942;o__UBA9942;f__UBA9942;g__UBA9942;s__,.,,,,
H41R202um_2022HA_B0080.fasta,H41R202um_2022HA_B0080,yes,k__Bacteria (UID1453),901,171,117,15,155,1,0,0,0,88.89,0.85,0,84.64,medium,d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__;f__;g__;s__,.,,,,
H43-bin195_1-contigs.fasta,H43-bin195_1-contigs,yes,k__Bacteria (UID3187),2258,188,117,21,157,10,0,0,0,88.87,4.89,30,64.42,medium,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__Methylomirabilaceae;g__;s__,.,,,,
H53R102um_2022HA_B0066.fasta,H53R102um_2022HA_B0066,yes,k__Bacteria (UID2565),2921,143,88,19,121,3,0,0,0,88.36,2.84,66.67,74.16,medium,d__Bacteria;p__Planctomycetota;c__MHYJ01;o__;f__;g__;s__,.,,,,
H51R202um_2022HA_B0048.fasta,H51R202um_2022HA_B0048,yes,k__Bacteria (UID3187),2258,181,110,21,155,5,0,0,0,88.33,2.17,20,77.48,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_D;s__,.,,,,
H41R102um_2022HA_B0030.fasta,H41R102um_2022HA_B0030,yes,k__Bacteria (UID3187),2258,190,119,18,172,0,0,0,0,88.32,0,0,88.32,medium,d__Bacteria;p__Desulfobacterota;c__MBNT15;o__MBNT15;f__MBNT15;g__CG2-30-66-27;s__,.,,,,
H41R202um_2022HA_B0064.fasta,H41R202um_2022HA_B0064,yes,k__Bacteria (UID3187),2258,188,117,17,166,5,0,0,0,88.32,2.48,20,75.92,medium,d__Bacteria;p__Acidobacteriota;c__Mor1;o__Gp22-AA2;f__Gp22-AA2;g__;s__,.,,,,
H53R202um_2022_B0033.fasta,H53R202um_2022_B0033,yes,k__Bacteria (UID2565),2921,152,93,13,139,0,0,0,0,88.29,0,0,88.29,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__GIF10;f__UBA6249;g__UBA6249;s__,.,,,,
H51-bin164_1-contigs.fasta,H51-bin164_1-contigs,yes,k__Bacteria (UID2565),2921,143,88,12,129,2,0,0,0,88.26,1.36,0,81.46,medium,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__PLA3;s__,.,,,,
H52-bin118_1-contigs.fasta,H52-bin118_1-contigs,yes,p__Proteobacteria (UID3880),1495,261,164,23,234,4,0,0,0,88.08,1.86,25,78.78,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__SM1-46;s__,.,,,,
H14R302um_2022HA_B0070.fasta,H14R302um_2022HA_B0070,yes,k__Archaea (UID2),207,145,103,16,129,0,0,0,0,88.03,0,0,88.03,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__,.,,,,
H41R302um_2022_B0058.fasta,H41R302um_2022_B0058,yes,k__Bacteria (UID3187),2258,181,110,24,153,4,0,0,0,87.97,2.78,50,74.07,medium,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__NS-4;g__SCTG01;s__,.,,,,
H41R202um_2022HA_B0012.fasta,H41R202um_2022HA_B0012,yes,k__Bacteria (UID2495),2993,143,89,13,127,3,0,0,0,87.91,3.37,33.33,71.06,medium,d__Bacteria;p__UBA9089;c__CG2-30-40-21;o__CG2-30-40-21;f__CG2-30-40-21;g__CG2-30-40-21;s__,.,,,,
H51-bin243_1-contigs.fasta,H51-bin243_1-contigs,yes,k__Bacteria (UID2565),2921,149,91,13,133,3,0,0,0,87.91,1.75,33.33,79.16,medium,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__Brocadiales;f__Brocadiaceae;g__XYD2-FULL-41-16;s__,.,,,,
H52R102um_2022_B0034.fasta,H52R102um_2022_B0034,yes,k__Bacteria (UID3187),2258,182,112,15,166,1,0,0,0,87.89,0.89,0,83.44,medium,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__;s__,.,,,,
H14R202um_2022HA_B0031.fasta,H14R202um_2022HA_B0031,yes,k__Archaea (UID2),207,149,107,16,133,0,0,0,0,87.85,0,0,87.85,medium,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__UBA11716;g__;s__,.,,,,
H14R102um_2022HA_B0034.fasta,H14R102um_2022HA_B0034,yes,f__Flavobacteriaceae (UID2817),81,511,283,83,397,22,8,0,1,87.81,5.5,1.79,60.31,medium,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,.,,,,
H41R101um_2022_B0063.fasta,H41R101um_2022_B0063,yes,k__Bacteria (UID2495),2993,143,89,12,130,1,0,0,0,87.64,0.1,100,87.14,medium,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__;f__;g__;s__,.,,,,
H53R302um_2022HA_B0055.fasta,H53R302um_2022HA_B0055,yes,k__Bacteria (UID2570),433,273,183,30,238,5,0,0,0,87.58,1.31,40,81.03,medium,d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__F1-140-MAGs086;g__;s__,.,,,,
H52R302um_2022_B0077.fasta,H52R302um_2022_B0077,yes,k__Bacteria (UID2565),2921,152,93,19,132,1,0,0,0,87.54,1.08,0,82.14,medium,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__2-02-FULL-48-11;s__,.,,,,
H32R102um_2022HA_B0008.fasta,H32R102um_2022HA_B0008,yes,k__Archaea (UID2),207,145,103,17,128,0,0,0,0,87.38,0,0,87.38,medium,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__CSP1-1;s__,.,,,,
H32R302um_2022HA_B0147.fasta,H32R302um_2022HA_B0147,yes,f__Rhodocyclaceae (UID3972),30,540,241,57,471,11,1,0,0,87.38,2.66,57.14,74.08,medium,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__,.,,,,
